# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://waterdata.usgs.gov/provisional-data-statement/
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2024-10-03 11:29:28 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01578310 SUSQUEHANNA RIVER AT CONOWINGO, MD
# -----------------------------------------------------------------------------------
#
# Data provided for site 01578310
#            TS   parameter     Description
#         69542       00060     Discharge, cubic feet per second
#         69543       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	69542_00060	69542_00060_cd	69543_00065	69543_00065_cd
USGS	01578310	2016-10-21 14:00	EDT	5200	A	9.31	A
USGS	01578310	2016-10-21 14:15	EDT	4830	A	9.22	A
USGS	01578310	2016-10-21 14:30	EDT	4660	A	9.18	A
USGS	01578310	2016-10-21 14:45	EDT	4510	A	9.14	A
USGS	01578310	2016-10-21 15:00	EDT	4470	A	9.13	A
USGS	01578310	2016-10-21 15:15	EDT	4430	A	9.12	A
USGS	01578310	2016-10-21 15:30	EDT	4350	A	9.10	A
USGS	01578310	2016-10-21 15:45	EDT	4350	A	9.10	A
USGS	01578310	2016-10-21 16:00	EDT	4310	A	9.09	A
USGS	01578310	2016-10-21 16:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 16:30	EDT	4280	A	9.08	A
USGS	01578310	2016-10-21 16:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 17:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 17:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 17:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 17:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 18:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 18:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 18:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 18:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 19:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 19:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 19:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 19:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 20:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 20:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 20:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 20:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 21:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-21 21:15	EDT	4910	A	9.24	A
USGS	01578310	2016-10-21 21:30	EDT	8440	A	9.94	A
USGS	01578310	2016-10-21 21:45	EDT	10800	A	10.36	A
USGS	01578310	2016-10-21 22:00	EDT	11400	A	10.47	A
USGS	01578310	2016-10-21 22:15	EDT	11700	A	10.51	A
USGS	01578310	2016-10-21 22:30	EDT	11800	A	10.53	A
USGS	01578310	2016-10-21 22:45	EDT	11900	A	10.54	A
USGS	01578310	2016-10-21 23:00	EDT	11900	A	10.55	A
USGS	01578310	2016-10-21 23:15	EDT	11900	A	10.55	A
USGS	01578310	2016-10-21 23:30	EDT	12000	A	10.56	A
USGS	01578310	2016-10-21 23:45	EDT	9980	A	10.22	A
USGS	01578310	2016-10-22 00:00	EDT	6870	A	9.66	A
USGS	01578310	2016-10-22 00:15	EDT	5470	A	9.37	A
USGS	01578310	2016-10-22 00:30	EDT	4910	A	9.24	A
USGS	01578310	2016-10-22 00:45	EDT	4660	A	9.18	A
USGS	01578310	2016-10-22 01:00	EDT	4470	A	9.13	A
USGS	01578310	2016-10-22 01:15	EDT	4390	A	9.11	A
USGS	01578310	2016-10-22 01:30	EDT	4310	A	9.09	A
USGS	01578310	2016-10-22 01:45	EDT	4310	A	9.09	A
USGS	01578310	2016-10-22 02:00	EDT	4280	A	9.08	A
USGS	01578310	2016-10-22 02:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-22 02:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 02:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 03:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 03:15	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 03:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 03:45	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 04:00	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 04:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 04:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 04:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-22 05:00	EDT	4160	A	9.05	A
USGS	01578310	2016-10-22 05:15	EDT	4130	A	9.04	A
USGS	01578310	2016-10-22 05:30	EDT	4130	A	9.04	A
USGS	01578310	2016-10-22 05:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-22 06:00	EDT	4130	A	9.04	A
USGS	01578310	2016-10-22 06:15	EDT	4160	A	9.05	A
USGS	01578310	2016-10-22 06:30	EDT	4870	A	9.23	A
USGS	01578310	2016-10-22 06:45	EDT	5290	A	9.33	A
USGS	01578310	2016-10-22 07:00	EDT	5470	A	9.37	A
USGS	01578310	2016-10-22 07:15	EDT	5600	A	9.40	A
USGS	01578310	2016-10-22 07:30	EDT	5650	A	9.41	A
USGS	01578310	2016-10-22 07:45	EDT	5690	A	9.42	A
USGS	01578310	2016-10-22 08:00	EDT	5600	A	9.40	A
USGS	01578310	2016-10-22 08:15	EDT	4830	A	9.22	A
USGS	01578310	2016-10-22 08:30	EDT	4550	A	9.15	A
USGS	01578310	2016-10-22 08:45	EDT	4390	A	9.11	A
USGS	01578310	2016-10-22 09:00	EDT	4310	A	9.09	A
USGS	01578310	2016-10-22 09:15	EDT	4280	A	9.08	A
USGS	01578310	2016-10-22 09:30	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 09:45	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 10:00	EDT	4240	A	9.07	A
USGS	01578310	2016-10-22 10:15	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 10:30	EDT	4200	A	9.06	A
USGS	01578310	2016-10-22 10:45	EDT	4160	A	9.05	A
USGS	01578310	2016-10-22 11:00	EDT	4590	A	9.16	A
USGS	01578310	2016-10-22 11:15	EDT	9920	A	10.21	A
USGS	01578310	2016-10-22 11:30	EDT	15600	A	11.07	A
USGS	01578310	2016-10-22 11:45	EDT	17900	A	11.37	A
USGS	01578310	2016-10-22 12:00	EDT	18200	A	11.41	A
USGS	01578310	2016-10-22 12:15	EDT	14400	A	10.92	A
USGS	01578310	2016-10-22 12:30	EDT	13100	A	10.73	A
USGS	01578310	2016-10-22 12:45	EDT	12800	A	10.68	A
USGS	01578310	2016-10-22 13:00	EDT	12600	A	10.65	A
USGS	01578310	2016-10-22 13:15	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 13:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 13:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 14:00	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 14:15	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 14:30	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 14:45	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 15:00	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 15:15	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 15:30	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 15:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 16:00	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 16:15	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 16:30	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 16:45	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 17:00	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 17:15	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 17:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 17:45	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 18:00	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 18:15	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 18:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 18:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 19:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 19:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 19:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 19:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 20:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 20:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 20:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 20:45	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 21:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 21:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 21:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 21:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 22:00	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 22:15	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 22:30	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 22:45	EDT	12500	A	10.64	A
USGS	01578310	2016-10-22 23:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 23:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-22 23:30	EDT	12400	A	10.62	A
USGS	01578310	2016-10-22 23:45	EDT	9010	A	10.04	A
USGS	01578310	2016-10-23 00:00	EDT	7140	A	9.71	A
USGS	01578310	2016-10-23 00:15	EDT	6460	A	9.58	A
USGS	01578310	2016-10-23 00:30	EDT	6170	A	9.52	A
USGS	01578310	2016-10-23 00:45	EDT	6020	A	9.49	A
USGS	01578310	2016-10-23 01:00	EDT	5930	A	9.47	A
USGS	01578310	2016-10-23 01:15	EDT	5880	A	9.46	A
USGS	01578310	2016-10-23 01:30	EDT	5830	A	9.45	A
USGS	01578310	2016-10-23 01:45	EDT	5830	A	9.45	A
USGS	01578310	2016-10-23 02:00	EDT	5830	A	9.45	A
USGS	01578310	2016-10-23 02:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 02:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 02:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 03:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 03:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 03:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 03:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 04:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 04:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 04:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 04:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 05:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 05:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 05:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 05:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 06:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 06:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 06:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 06:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 07:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 07:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 07:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 07:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 08:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 08:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 08:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 08:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 09:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 09:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 09:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 09:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 10:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 10:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 10:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 10:45	EDT	5740	A	9.43	A
USGS	01578310	2016-10-23 11:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 11:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 11:30	EDT	5740	A	9.43	A
USGS	01578310	2016-10-23 11:45	EDT	5740	A	9.43	A
USGS	01578310	2016-10-23 12:00	EDT	5740	A	9.43	A
USGS	01578310	2016-10-23 12:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 12:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 12:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 13:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 13:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 13:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 13:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 14:00	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 14:15	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 14:30	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 14:45	EDT	5790	A	9.44	A
USGS	01578310	2016-10-23 15:00	EDT	6170	A	9.52	A
USGS	01578310	2016-10-23 15:15	EDT	19200	A	11.52	A
USGS	01578310	2016-10-23 15:30	EDT	36700	A	13.20	A
USGS	01578310	2016-10-23 15:45	EDT	51100	A	14.24	A
USGS	01578310	2016-10-23 16:00	EDT	57900	A	14.67	A
USGS	01578310	2016-10-23 16:15	EDT	59800	A	14.79	A
USGS	01578310	2016-10-23 16:30	EDT	59800	A	14.79	A
USGS	01578310	2016-10-23 16:45	EDT	60300	A	14.82	A
USGS	01578310	2016-10-23 17:00	EDT	60700	A	14.84	A
USGS	01578310	2016-10-23 17:15	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 17:30	EDT	60300	A	14.82	A
USGS	01578310	2016-10-23 17:45	EDT	60200	A	14.81	A
USGS	01578310	2016-10-23 18:00	EDT	60700	A	14.84	A
USGS	01578310	2016-10-23 18:15	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 18:30	EDT	60200	A	14.81	A
USGS	01578310	2016-10-23 18:45	EDT	60700	A	14.84	A
USGS	01578310	2016-10-23 19:00	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 19:15	EDT	60300	A	14.82	A
USGS	01578310	2016-10-23 19:30	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 19:45	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 20:00	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 20:15	EDT	60200	A	14.81	A
USGS	01578310	2016-10-23 20:30	EDT	60700	A	14.84	A
USGS	01578310	2016-10-23 20:45	EDT	60800	A	14.85	A
USGS	01578310	2016-10-23 21:00	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 21:15	EDT	60200	A	14.81	A
USGS	01578310	2016-10-23 21:30	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 21:45	EDT	60500	A	14.83	A
USGS	01578310	2016-10-23 22:00	EDT	60300	A	14.82	A
USGS	01578310	2016-10-23 22:15	EDT	57400	A	14.64	A
USGS	01578310	2016-10-23 22:30	EDT	52500	A	14.33	A
USGS	01578310	2016-10-23 22:45	EDT	51000	A	14.23	A
USGS	01578310	2016-10-23 23:00	EDT	50200	A	14.18	A
USGS	01578310	2016-10-23 23:15	EDT	49800	A	14.15	A
USGS	01578310	2016-10-23 23:30	EDT	49500	A	14.13	A
USGS	01578310	2016-10-23 23:45	EDT	49500	A	14.13	A
USGS	01578310	2016-10-24 00:00	EDT	49300	A	14.12	A
USGS	01578310	2016-10-24 00:15	EDT	49500	A	14.13	A
USGS	01578310	2016-10-24 00:30	EDT	49500	A	14.13	A
USGS	01578310	2016-10-24 00:45	EDT	49500	A	14.13	A
USGS	01578310	2016-10-24 01:00	EDT	48600	A	14.07	A
USGS	01578310	2016-10-24 01:15	EDT	31100	A	12.73	A
USGS	01578310	2016-10-24 01:30	EDT	20500	A	11.67	A
USGS	01578310	2016-10-24 01:45	EDT	15300	A	11.04	A
USGS	01578310	2016-10-24 02:00	EDT	13600	A	10.80	A
USGS	01578310	2016-10-24 02:15	EDT	13000	A	10.72	A
USGS	01578310	2016-10-24 02:30	EDT	12800	A	10.69	A
USGS	01578310	2016-10-24 02:45	EDT	12700	A	10.67	A
USGS	01578310	2016-10-24 03:00	EDT	12600	A	10.65	A
USGS	01578310	2016-10-24 03:15	EDT	12500	A	10.64	A
USGS	01578310	2016-10-24 03:30	EDT	12500	A	10.64	A
USGS	01578310	2016-10-24 03:45	EDT	12500	A	10.64	A
USGS	01578310	2016-10-24 04:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 04:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 04:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 04:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 05:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 05:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 05:30	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 05:45	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 06:00	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 06:15	EDT	12400	A	10.63	A
USGS	01578310	2016-10-24 06:30	EDT	15000	A	11.00	A
USGS	01578310	2016-10-24 06:45	EDT	32900	A	12.88	A
USGS	01578310	2016-10-24 07:00	EDT	49200	A	14.11	A
USGS	01578310	2016-10-24 07:15	EDT	58200	A	14.69	A
USGS	01578310	2016-10-24 07:30	EDT	60000	A	14.80	A
USGS	01578310	2016-10-24 07:45	EDT	60700	A	14.84	A
USGS	01578310	2016-10-24 08:00	EDT	60800	A	14.85	A
USGS	01578310	2016-10-24 08:15	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 08:30	EDT	60800	A	14.85	A
USGS	01578310	2016-10-24 08:45	EDT	61000	A	14.86	A
USGS	01578310	2016-10-24 09:00	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 09:15	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 09:30	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 09:45	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 10:00	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 10:15	EDT	58200	A	14.69	A
USGS	01578310	2016-10-24 10:30	EDT	62200	A	14.93	A
USGS	01578310	2016-10-24 10:45	EDT	61500	A	14.89	A
USGS	01578310	2016-10-24 11:00	EDT	60700	A	14.84	A
USGS	01578310	2016-10-24 11:15	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 11:30	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 11:45	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 12:00	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 12:15	EDT	61000	A	14.86	A
USGS	01578310	2016-10-24 12:30	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 12:45	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 13:00	EDT	61000	A	14.86	A
USGS	01578310	2016-10-24 13:15	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 13:30	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 13:45	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 14:00	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 14:15	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 14:30	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 14:45	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 15:00	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 15:15	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 15:30	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 15:45	EDT	61200	A	14.87	A
USGS	01578310	2016-10-24 16:00	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 16:15	EDT	61300	A	14.88	A
USGS	01578310	2016-10-24 16:30	EDT	56400	A	14.58	A
USGS	01578310	2016-10-24 16:45	EDT	56700	A	14.60	A
USGS	01578310	2016-10-24 17:00	EDT	57500	A	14.65	A
USGS	01578310	2016-10-24 17:15	EDT	58200	A	14.69	A
USGS	01578310	2016-10-24 17:30	EDT	58000	A	14.68	A
USGS	01578310	2016-10-24 17:45	EDT	58000	A	14.68	A
USGS	01578310	2016-10-24 18:00	EDT	57900	A	14.67	A
USGS	01578310	2016-10-24 18:15	EDT	58200	A	14.69	A
USGS	01578310	2016-10-24 18:30	EDT	58000	A	14.68	A
USGS	01578310	2016-10-24 18:45	EDT	62700	A	14.96	A
USGS	01578310	2016-10-24 19:00	EDT	75500	A	15.67	A
USGS	01578310	2016-10-24 19:15	EDT	79300	A	15.87	A
USGS	01578310	2016-10-24 19:30	EDT	80300	A	15.92	A
USGS	01578310	2016-10-24 19:45	EDT	80900	A	15.95	A
USGS	01578310	2016-10-24 20:00	EDT	80700	A	15.94	A
USGS	01578310	2016-10-24 20:15	EDT	81100	A	15.96	A
USGS	01578310	2016-10-24 20:30	EDT	80900	A	15.95	A
USGS	01578310	2016-10-24 20:45	EDT	80700	A	15.94	A
USGS	01578310	2016-10-24 21:00	EDT	67200	A	15.22	A
USGS	01578310	2016-10-24 21:15	EDT	53400	A	14.39	A
USGS	01578310	2016-10-24 21:30	EDT	49000	A	14.10	A
USGS	01578310	2016-10-24 21:45	EDT	47900	A	14.02	A
USGS	01578310	2016-10-24 22:00	EDT	47600	A	14.00	A
USGS	01578310	2016-10-24 22:15	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 22:30	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 22:45	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 23:00	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 23:15	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 23:30	EDT	47100	A	13.97	A
USGS	01578310	2016-10-24 23:45	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 00:00	EDT	47400	A	13.99	A
USGS	01578310	2016-10-25 00:15	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 00:30	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 00:45	EDT	47000	A	13.96	A
USGS	01578310	2016-10-25 01:00	EDT	47000	A	13.96	A
USGS	01578310	2016-10-25 01:15	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 01:30	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 01:45	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 02:00	EDT	47100	A	13.97	A
USGS	01578310	2016-10-25 02:15	EDT	42000	A	13.60	A
USGS	01578310	2016-10-25 02:30	EDT	28700	A	12.51	A
USGS	01578310	2016-10-25 02:45	EDT	19700	A	11.58	A
USGS	01578310	2016-10-25 03:00	EDT	15300	A	11.03	A
USGS	01578310	2016-10-25 03:15	EDT	13800	A	10.83	A
USGS	01578310	2016-10-25 03:30	EDT	13300	A	10.76	A
USGS	01578310	2016-10-25 03:45	EDT	13000	A	10.72	A
USGS	01578310	2016-10-25 04:00	EDT	12800	A	10.69	A
USGS	01578310	2016-10-25 04:15	EDT	12800	A	10.68	A
USGS	01578310	2016-10-25 04:30	EDT	12700	A	10.67	A
USGS	01578310	2016-10-25 04:45	EDT	12600	A	10.66	A
USGS	01578310	2016-10-25 05:00	EDT	12600	A	10.65	A
USGS	01578310	2016-10-25 05:15	EDT	12600	A	10.65	A
USGS	01578310	2016-10-25 05:30	EDT	12600	A	10.65	A
USGS	01578310	2016-10-25 05:45	EDT	12500	A	10.64	A
USGS	01578310	2016-10-25 06:00	EDT	12500	A	10.64	A
USGS	01578310	2016-10-25 06:15	EDT	12500	A	10.64	A
USGS	01578310	2016-10-25 06:30	EDT	13000	A	10.72	A
USGS	01578310	2016-10-25 06:45	EDT	28800	A	12.52	A
USGS	01578310	2016-10-25 07:00	EDT	45000	A	13.82	A
USGS	01578310	2016-10-25 07:15	EDT	54500	A	14.46	A
USGS	01578310	2016-10-25 07:30	EDT	56900	A	14.61	A
USGS	01578310	2016-10-25 07:45	EDT	57700	A	14.66	A
USGS	01578310	2016-10-25 08:00	EDT	58000	A	14.68	A
USGS	01578310	2016-10-25 08:15	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 08:30	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 08:45	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 09:00	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 09:15	EDT	58300	A	14.70	A
USGS	01578310	2016-10-25 09:30	EDT	58300	A	14.70	A
USGS	01578310	2016-10-25 09:45	EDT	58500	A	14.71	A
USGS	01578310	2016-10-25 10:00	EDT	58000	A	14.68	A
USGS	01578310	2016-10-25 10:15	EDT	58500	A	14.71	A
USGS	01578310	2016-10-25 10:30	EDT	58700	A	14.72	A
USGS	01578310	2016-10-25 10:45	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 11:00	EDT	58300	A	14.70	A
USGS	01578310	2016-10-25 11:15	EDT	58700	A	14.72	A
USGS	01578310	2016-10-25 11:30	EDT	58700	A	14.72	A
USGS	01578310	2016-10-25 11:45	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 12:00	EDT	58500	A	14.71	A
USGS	01578310	2016-10-25 12:15	EDT	58500	A	14.71	A
USGS	01578310	2016-10-25 12:30	EDT	58500	A	14.71	A
USGS	01578310	2016-10-25 12:45	EDT	58200	A	14.69	A
USGS	01578310	2016-10-25 13:00	EDT	58000	A	14.68	A
USGS	01578310	2016-10-25 13:15	EDT	58000	A	14.68	A
USGS	01578310	2016-10-25 13:30	EDT	59700	A	14.78	A
USGS	01578310	2016-10-25 13:45	EDT	59700	A	14.78	A
USGS	01578310	2016-10-25 14:00	EDT	59700	A	14.78	A
USGS	01578310	2016-10-25 14:15	EDT	60000	A	14.80	A
USGS	01578310	2016-10-25 14:30	EDT	59700	A	14.78	A
USGS	01578310	2016-10-25 14:45	EDT	59800	A	14.79	A
USGS	01578310	2016-10-25 15:00	EDT	60000	A	14.80	A
USGS	01578310	2016-10-25 15:15	EDT	59700	A	14.78	A
USGS	01578310	2016-10-25 15:30	EDT	60200	A	14.81	A
USGS	01578310	2016-10-25 15:45	EDT	60300	A	14.82	A
USGS	01578310	2016-10-25 16:00	EDT	60000	A	14.80	A
USGS	01578310	2016-10-25 16:15	EDT	60200	A	14.81	A
USGS	01578310	2016-10-25 16:30	EDT	60300	A	14.82	A
USGS	01578310	2016-10-25 16:45	EDT	60200	A	14.81	A
USGS	01578310	2016-10-25 17:00	EDT	60000	A	14.80	A
USGS	01578310	2016-10-25 17:15	EDT	60200	A	14.81	A
